Index,Latitude,Longitude,Sample Date,nir,green,swir16,swir22,NDMI,MNDWI,pet,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus
8513,-33.970833,22.548333,5/3/2015,14925.5,8417.5,10535.5,8758.5,0.172420565,-0.111750119,154.6,10,151.1,20
8514,-33.970833,22.548333,8/4/2015,14009.5,8211,9995.5,8388.5,0.167215164,-0.098014445,154.6,10,111.2,20
8515,-33.970833,22.548333,7/5/2015,13394,8359,9970,8451,0.146550248,-0.087893502,154.6,10,159.5,20
8516,-33.970833,22.548333,2/6/2015,14471,9019,10356.5,8423,0.165723492,-0.069030477,154.6,10,109.8,20
8517,-33.970833,22.548333,8/7/2015,14022.5,8136.5,9613.5,8245.5,0.186537485,-0.083211268,154.6,4.8,154.4,22
8518,-33.970833,22.548333,5/8/2015,13878,8213,10231.5,8553.5,0.151247434,-0.109436417,154.6,10,143.1,20
8519,-33.970833,22.548333,2/9/2015,14026,8379.5,10173.5,8571.5,0.159197504,-0.096695952,154.6,10,111,20
8520,-33.970833,22.548333,6/10/2015,19548,10833.5,13188,11982.5,0.194281525,-0.09801636,154.6,10,129.5,20
8521,-33.970833,22.548333,4/11/2015,16099.5,8516.5,10482,8718,0.211331189,-0.103455536,154.6,10,132.7,20
8522,-33.970833,22.548333,3/12/2015,15575.5,8356,10159.5,8536.5,0.210452691,-0.097404877,154.6,10,135.2,20
8523,-34.005833,22.351111,21-01-2011,15884.5,9041,14091.5,10808.5,0.059814518,-0.218329191,149.3,13.069,354,10
8524,-34.005833,22.351111,11/2/2011,15884.5,9041,14091.5,10808.5,0.059814518,-0.218329191,149.3,5,424,10
8525,-34.005833,22.351111,17-03-2011,,,,,,,149.3,5,528,10
8526,-34.005833,22.351111,19-04-2011,14345,9262,13994.5,11001,0.012367896,-0.203491497,149.3,18.134,634,19
8527,-34.005833,22.351111,17-05-2011,14345,9262,13994.5,11001,0.012367896,-0.203491497,149.3,5,472,10
8528,-34.005833,22.351111,21-06-2011,,,,,,,149.3,14.829,678,10
8529,-24.679167,30.8025,13-07-2015,12699.5,9436,14810,13256,-0.076718952,-0.221644807,162.7,87.668,192.6,20
8530,-34.005833,22.351111,12/10/2011,,,,,,,158.6,14.643,684,10
8531,-29.7775,29.470833,13-07-2015,24622,20119.5,22917,20717.5,0.03586529,-0.065002963,157.8,30.712,76.5,20
8532,-29.744167,29.905833,13-07-2015,,,,,,,161,49.883,95.3,20
8533,-29.160278,26.573333,13-07-2015,12126.5,9673.5,13243,11927,-0.044009539,-0.155761133,220.1,186.701,557,193
8534,-34.005833,22.351111,26-06-2012,15862,9280,13462,10847.5,0.081844223,-0.18388884,139.6,12.443,424,10
8535,-34.005833,22.351111,18-07-2012,14845,9003,12386.5,9968,0.090281475,-0.158185091,153.1,6.889,609,14
8536,-29.1825,23.575556,13-07-2015,9879,9943,9444.5,8580.5,0.022485575,0.025712444,236.40001,95.328,279.8,20
8537,-25.127778,27.628889,14-07-2015,,,,,,,203.40001,183.213,677,193
8538,-24.39619444,27.08983333,14-07-2015,11986,9630.5,11670.5,10524.5,0.013336715,-0.095770152,208.8,198.159,927,20
8539,-24.69514,27.40906,14-07-2015,12930,10063,13538,11264.5,-0.022971135,-0.147239524,210.1,212.729,901,20
8540,-28.69485,28.23487,14-07-2015,12470,9559,12958.5,11052,-0.019210728,-0.150971467,186.40001,166.088,345,20
8541,-34.005833,22.351111,5/4/2013,15404,9137,15042,11717.5,0.011889903,-0.244220191,147.1,8.741,214.9,22
8542,-28.883333,27.89,14-07-2015,12288,10041,13125.5,11547,-0.032954926,-0.133144843,190.6,135.349,288.1,20
8543,-34.005833,22.351111,4/7/2013,15407.5,8980.5,12717,10211,0.095663923,-0.17220878,147.1,6.063,192.2,28
8544,-34.005833,22.351111,6/8/2013,,,,,,,144.8,32.655,228.1,10
8545,-24.183889,30.823889,15-07-2015,8827.5,7767,8413.5,7967,0.024012528,-0.039955502,173.7,177.433,488,20
8546,-25.20639,27.558,15-07-2015,,,,,,,204.40001,175.948,829,20
8547,-34.005833,22.351111,4/12/2013,19681.5,12046.5,17749.5,15734.5,0.051614972,-0.19140153,144.8,14.41,341.56,10
8548,-34.005833,22.351111,22-01-2014,16266.5,9174,13795,10940,0.082214793,-0.201184205,146,20.063,501.75,10
8549,-34.005833,22.351111,20-02-2014,16438.5,9048.5,13143,10371.5,0.111404087,-0.184507582,146,42.063,198.67,17
8550,-22.769722,30.886944,15-07-2015,14350,9996,15549,12797,-0.040101676,-0.217381092,183.1,50.156,157.4,20
8551,-34.005833,22.351111,3/4/2014,16400.5,9087,13107.5,10199.5,0.111596855,-0.181148483,146,11.868,426,33
8552,-28.404444,30.013056,15-07-2015,13387,9820,16493,13537.5,-0.10394913,-0.253600882,181.5,49.4,374,20
8553,-30.733889,29.828333,15-07-2015,11417,9512.5,12755,11311,-0.055353301,-0.145615808,151.7,39.389,107.7,20
8554,-30.160091,27.40124,15-07-2015,12771,10186,14070,12356,-0.04839611,-0.16012533,201.2,118.515,224,20
8555,-30.336111,27.359444,15-07-2015,9843,10296.5,9385,8888,0.02381943,0.046312527,201.5,104.028,211.7,20
8556,-29.615556,27.065278,15-07-2015,12842,10334,12877,11482,-0.001360862,-0.109560122,208.7,143.888,390,41
8557,-34.005833,22.351111,4/11/2014,16294,9508.5,14996.5,11521,0.04146626,-0.223954295,160.40001,10,317.3,20
8558,-34.005833,22.351111,3/12/2014,16925.5,9656,15264.5,11966.5,0.051599876,-0.225055677,160.40001,10,170.8,58
8559,-28.058889,30.373611,15-07-2015,12944.5,9578,14011,11578,-0.039565209,-0.187926576,176.40001,99.709,400,95
8560,-30.830556,26.921389,16-07-2015,10780,9677,11426,10028,-0.029091237,-0.082879211,205.40001,131.274,273.9,20
8561,-34.005833,22.351111,10/4/2015,15278.5,8997,13507.5,10639,0.061522963,-0.200426581,156.5,10.285,371,20
8562,-27.937778,31.209444,16-07-2015,11598.5,9059.5,12628.5,11101,-0.04251455,-0.164561048,170.90001,78.817,360,135
8563,-34.005833,22.351111,4/6/2015,5809.5,4518,5124.5,4465.5,0.062648619,-0.062898626,156.5,23.526,607,40
8564,-27.5275,30.858056,16-07-2015,13451,9485.5,15194.5,12803.5,-0.060864708,-0.231320908,166.3,54.013,124.7,20
8565,-30.13573889,30.67422222,16-07-2015,11398.5,9919,10636.5,9373.5,0.034581348,-0.0349055,156.6,53.738,185,20
8566,-30.398056,30.601944,16-07-2015,14570,9544,12051,9755,0.094624545,-0.116091688,155.2,55.884,320.9,20
8567,-27.02314,28.59389,16-07-2015,11210,9661,12068.5,10642,-0.036879524,-0.110794082,185.5,141.931,388,20
8568,-27.273889,28.49,16-07-2015,10021,9513,9289,8288,0.03790782,0.011913626,186.7,48.256,121.6,20
8569,-27.935,26.126667,16-07-2015,12462.5,9843.5,15242.5,13375,-0.100342898,-0.215219644,222.8,170.1,1161,20
8570,-28.141944,26.417778,16-07-2015,11981.5,9362.5,14261,12654.5,-0.086862913,-0.207357081,220.40001,185.782,482,20
8571,-28.1175,26.719444,16-07-2015,13602,10638,15340,13249.5,-0.060051137,-0.180999307,216.3,168.772,1356,65
8572,-31.000833,26.353056,16-07-2015,13833,10730,15502,14351,-0.056894495,-0.181915218,208.7,281.594,661,176
8573,-30.679722,26.7125,16-07-2015,12414,11355,12840.5,12000.5,-0.016888079,-0.061395714,211.40001,116.851,241.8,20
8574,-30.534167,24.961944,16-07-2015,11545.5,9720.5,13205,11890,-0.067049151,-0.151992323,229.2,279.438,631,20
8575,-29.744167,29.905833,17-07-2015,,,,,,,161,41.9,91.2,5
8576,-27.902778,24.615556,17-07-2015,15678,11030,18564,15671,-0.08428246,-0.254578631,230.90001,190.649,1130,20
8577,-29.803611,30.516111,17-07-2015,14456,9829,13457.5,11037,0.035771222,-0.155819896,152.7,107.631,375,20
8578,-27.01011111,26.69808333,20-07-2015,10835,8717,10315.5,9252.5,0.024562067,-0.083987915,210,137.695,788,20
8579,-29.140556,31.391944,20-07-2015,12896.5,9611.5,11622,9986.5,0.051981157,-0.094685285,161.8,90.41,232.7,20
8580,-25.99136,27.84208,20-07-2015,13601.5,9776.5,15447.5,13340,-0.063547799,-0.224825563,187.6,93.974,515,20
8581,-26.648056,27.089444,20-07-2015,13984,10047.5,16794.5,13463,-0.091313742,-0.251359809,197.3,243.12,729,20
8582,-26.880278,26.965,20-07-2015,14751,10533,17535.5,14657.5,-0.086243476,-0.249478953,201.8,254.177,836,20
8583,-26.73806,27.59194,20-07-2015,9819.5,9076,8441.5,8117,0.075461366,0.036220922,193.3,119.782,762,20
8584,-26.45,28.085833,20-07-2015,14378.5,10348.5,17398,14648.5,-0.095023052,-0.254068081,186.7,126.067,934,20
8585,-26.98472222,26.63227778,20-07-2015,15193.5,10606,16779.5,14064.5,-0.049604354,-0.225429516,207.8,149.07,1299,148
8586,-32.502778,19.535833,20-07-2015,14801,11048.5,15802,13346.5,-0.032709212,-0.177035809,234,10,159.5,20
8587,-34.065833,20.404167,21-07-2015,15337,10125,13147,12418,0.076885269,-0.12985562,177.6,12.4,351,24
8588,-31.860278,18.6875,21-07-2015,,,,,,,221.2,15.244,218.3,21
8589,-33.980556,21.653333,21-07-2015,14101.5,9770,13290,10996,0.029625979,-0.152645273,166.7,173.599,540,23
8590,-26.006389,29.253889,21-07-2015,10705,9250,11978,11237,-0.056121324,-0.128509516,173.40001,164.739,1080,20
8591,-28.801278,31.955389,21-07-2015,5965.5,4808,5669,5036,0.02548455,-0.082180013,169.6,88.924,325.8,20
8592,-27.00222,28.76528,21-07-2015,13009.5,10229.5,16433.5,13539,-0.116292497,-0.232681994,183.40001,129.711,373,20
8593,-27.38972222,26.46388889,21-07-2015,8809.5,9105,9137,8771,-0.018248684,-0.001754194,219.6,104.046,750,20
8594,-27.398611,26.614722,21-07-2015,13644.5,9053.5,12718.5,10715.5,0.035124986,-0.168335477,218.2,155.14,818,20
8595,-34.092222,21.295278,21-07-2015,16006.5,9105.5,13509,10552,0.084616557,-0.194720202,173.5,23.967,517,36
8596,-31.5653,18.3306,21-07-2015,14419,9284,13451,10979,0.034732687,-0.183285683,214.3,54.716,791,20
8597,-27.4,26.624722,21-07-2015,13142.5,9510.5,13456,11277,-0.011786379,-0.1717937,218.2,248.166,825,26
8598,-25.81048333,27.90955222,22-07-2015,12426.5,9367.5,14548.5,12473,-0.078665431,-0.216633216,191.90001,109.946,746,100
8599,-28.747778,31.745833,22-07-2015,14676.5,9598,14848.5,12497.5,-0.005825572,-0.214775121,171.40001,45.006,169.3,20
8600,-26.970278,27.211111,22-07-2015,7778,8156,7598.5,7538,0.011673658,0.035386715,199.8,128.509,753,20
8601,-26.880278,26.965,22-07-2015,14751,10533,17535.5,14657.5,-0.086243476,-0.249478953,201.8,287.4,840,20
8602,-27.273889,28.49,22-07-2015,9644.5,9113,9198.5,8469.5,0.023669267,-0.004669197,186.7,44.872,127.8,20
8603,-28.141944,26.417778,22-07-2015,12879.5,9976.5,16024,14413.5,-0.108793053,-0.232591681,220.40001,190.023,603,48
8604,-28.1175,26.719444,22-07-2015,12104.5,9688,14707.5,12821,-0.097083395,-0.20575516,216.3,182.519,1439,65
8605,-34.250556,20.9925,22-07-2015,10693,7980,9212.5,8245,0.074376429,-0.071688236,180.8,13.959,567,27
8606,-34.405833,19.600556,22-07-2015,15250,8908,10807,8920,0.170510803,-0.096322597,163,55.055,1327,20
8607,-33.38056,19.30167,22-07-2015,13618.5,9733.5,13367,11524,0.00931982,-0.157290968,196.40001,53.053,442,45
8608,-33.08883333,19.21878333,22-07-2015,13482,9878,13671,11674,-0.006960557,-0.161068411,200.1,10,68.1,20
8609,-24.95861111,29.39527778,23-07-2015,14365,10193.5,17244,14226.5,-0.091081654,-0.256965831,191.2,224.672,1133,20
8610,-33.7075,18.97444444,23-07-2015,13312.5,9781,11239.5,10184.5,0.08443304,-0.069384648,203.1,17.685,127.6,42
8611,-25.57877778,29.12747222,23-07-2015,13653.5,9904.5,15998.5,13038,-0.079084042,-0.235262325,186.90001,44.03,378,20
8612,-33.897778,20.012778,23-07-2015,12151,8690,9432,8407,0.12597878,-0.040944708,195.6,48.852,586,26
8613,-26.619444,27.980833,27-07-2015,13081.5,9837,15041.5,13136.5,-0.069693845,-0.209196696,190,116.499,956,20
8614,-25.127778,27.628889,28-07-2015,13159,9808.5,17069.5,15811,-0.129364672,-0.270146588,203.40001,193.284,690,193
8615,-25.20639,27.558,28-07-2015,13278,9804.5,13532,11575,-0.009474077,-0.159728323,204.40001,181.633,831,20
8616,-24.69514,27.40906,28-07-2015,12741.5,9930,13026.5,10976,-0.01106023,-0.134885544,210.1,225.92,961,20
8617,-28.44555556,32.325,25-08-2015,16029,9647.5,13235,10341.5,0.09547567,-0.156779198,162.3,354.437,1136,20
8618,-27.169444,29.233889,28-07-2015,15249,10499,17765,13772,-0.076210093,-0.257076139,177,191.537,440,20
8619,-27.935,26.126667,28-07-2015,12774.5,10130,16031,14240.5,-0.113051327,-0.225564772,222.8,174.19,1192,20
8620,-28.141944,26.417778,28-07-2015,12879.5,9976.5,16024,14413.5,-0.108793053,-0.232591681,220.40001,188.523,455,20
8621,-28.1175,26.719444,28-07-2015,12104.5,9688,14707.5,12821,-0.097083395,-0.20575516,216.3,196.179,1504,65
8622,-27.398611,26.614722,28-07-2015,13520.5,9411,13544.5,11707.5,-0.000886754,-0.180065779,218.2,147.477,769,20
8623,-27.671111,27.236944,28-07-2015,13011,9927,13518,12710.5,-0.019111161,-0.153166987,209.5,159.454,410,20
8624,-28.69485,28.23487,28-07-2015,12033.5,9008,12396,11010.5,-0.014838617,-0.15828817,186.40001,215.495,420,20
8625,-33.501667,21.624167,28-07-2015,,,,,,,189.6,73.997,394,22
8626,-33.31388889,19.07472222,28-07-2015,12517,8908.5,10963,9698.5,0.066183986,-0.103389276,207.5,23.997,196.3,20
8627,-28.338333,31.373611,28-07-2015,11190,10063.5,11122.5,10024.5,0.00302521,-0.04998584,164.90001,102.34,298.9,20
8628,-28.068333,31.55,28-07-2015,13535.5,9836.5,15036.5,13634,-0.052533949,-0.209062035,176.1,65.587,202.5,20
8629,-28.308889,31.9025,28-07-2015,14373.5,9854,13984.5,11681,0.013717469,-0.17327013,171.8,197.285,511,32
8630,-27.4,26.624722,28-07-2015,12294,9671.5,14240,12416,-0.073339866,-0.191058696,218.2,162.197,764,26
8631,-29.161667,23.696389,29-07-2015,7751.5,11122.5,7627,7590.5,0.008095718,0.186431638,232.1,94.009,230.5,20
8632,-27.602222,29.942778,29-07-2015,13807,9561.5,13591.5,11059.5,0.007865394,-0.174059517,185.90001,81.94,225.5,38
8633,-27.802778,28.768333,29-07-2015,10935,9042.5,12882,11230,-0.081748331,-0.17512372,181.8,129.109,325,20
8634,-33.13083,18.86278,29-07-2015,12076.5,9506,9433.5,8320,0.122873082,0.003827979,209.90001,27.929,296.8,20
8635,-26.03611,30.99778,30-07-2015,13079,9591,13887.5,11939.5,-0.029981644,-0.18299721,173.3,85.893,205.8,20
8636,-28.75,30.442778,30-07-2015,11814.5,9955,12306,11168,-0.020376858,-0.105610709,181.40001,85.689,250.6,20
8637,-29.161667,30.629722,30-07-2015,13099.5,9356.5,14475.5,12609.5,-0.049900272,-0.214795233,155,25.934,119.7,20
8638,-27.02314,28.59389,30-07-2015,10706.5,9468,11594.5,10583,-0.039818842,-0.100961424,185.5,142.508,414,20
8639,-27.273889,28.49,30-07-2015,9644.5,9113,9198.5,8469.5,0.023669267,-0.004669197,186.7,50.672,133.5,20
8640,-27.4275,28.525833,30-07-2015,15354,10874,18517.5,16078.5,-0.093397104,-0.26005818,186.1,30.3,99.5,20
8641,-27.3,28.586944,30-07-2015,14609.5,10621,17720.5,15063.5,-0.096226415,-0.250498386,185.6,150.638,370,20
8642,-27.573056,24.746389,30-07-2015,13725.5,9665.5,15132.5,12972.5,-0.048755978,-0.220461328,235,160.301,853,20
8643,-28.460833,21.248889,30-07-2015,13382.5,9991.5,11039,9285,0.095960527,-0.049808611,246.8,109.522,319.8,20
8644,-32.94583,18.33667,30-07-2015,,,,,,,198.90001,31.4,676,21
8645,-29.641944,30.6875,31-07-2015,11567.5,8755.5,11773,10344,-0.008804439,-0.146990769,158.7,60.3,291,96
8646,-24.95861111,29.39527778,31-07-2015,13314.5,9898.5,16747.5,14001,-0.114197326,-0.257036703,191.2,245.805,1163,20
8647,-28.141944,26.417778,31-07-2015,12879.5,9976.5,16024,14413.5,-0.108793053,-0.232591681,220.40001,191.523,485,20
8648,-28.1175,26.719444,31-07-2015,12104.5,9688,14707.5,12821,-0.097083395,-0.20575516,216.3,195.225,1501,65
8649,-27.902778,24.615556,31-07-2015,15380,10880,18542,15875,-0.093213844,-0.260417375,230.90001,196.034,1221,20
8650,-25.99136,27.84208,3/8/2015,13100.5,9806,15641.5,13821,-0.088407209,-0.229315257,187.6,99.93,508,20
8651,-26.73806,27.59194,3/8/2015,9868.5,9340.5,8329,8074,0.084599533,0.057245536,193.3,115,766,20
8652,-26.45,28.085833,3/8/2015,14139.5,10194,17635.5,14963,-0.110023603,-0.267396108,186.7,122.544,907,173
8653,-29.160278,26.573333,3/8/2015,12613.5,10179.5,14575,12921.5,-0.072144473,-0.177563675,220.1,197.422,599,193
8654,-31.396,29.2651,3/8/2015,11205.5,12569,8401.5,8456,0.143010149,0.198731551,155.7,93,207,82
8655,-31.554722,29.245556,3/8/2015,14958,9611,15205.5,12552.5,-0.008205281,-0.225434691,145.2,107.4,293,125
8656,-26.861111,28.884722,4/8/2015,,,,,,,182.40001,155.345,608,20
8657,-27.00222,28.76528,4/8/2015,9672.5,9981.5,9789.5,9252,-0.006011715,0.009711193,183.40001,137.759,389,35
8658,-26.970278,27.211111,4/8/2015,7778,8156,7598.5,7538,0.011673658,0.035386715,199.8,121.027,729,20
8659,-26.880278,26.965,4/8/2015,14666,10454.5,17695,15216.5,-0.093600321,-0.257215936,201.8,254.118,846,20
8660,-28.69485,28.23487,4/8/2015,,,,,,,186.40001,164.75,356,20
8661,-29.615556,27.065278,4/8/2015,13223.5,10528,13480.5,12338,-0.009624026,-0.122977279,208.7,128.439,350,20
8662,-28.883333,27.89,4/8/2015,12415,9908,13214,12221.5,-0.031175621,-0.142980711,190.6,122.814,265.5,20
8663,-30.568333,29.422778,4/8/2015,11530,8961,13184,12199.5,-0.066925629,-0.190697674,157.8,101.198,264,20
8664,-30.570833,29.150556,4/8/2015,13013,10013.5,15343,12832,-0.082169558,-0.210182793,159.7,98.5,202,79
8665,-31.104278,29.399722,4/8/2015,11804.5,9679.5,11115.5,9940,0.030061082,-0.069055061,154.2,105.7,233,109
8666,-34.031944,22.053333,4/8/2015,9544,7758,8592,8052,0.052492281,-0.051009174,162.7,21.998,418,20
8667,-34.039722,22.133333,4/8/2015,18736,9442.5,14549,11396.5,0.125792399,-0.212846216,161.8,19.421,294.2,20
8668,-25.45963889,28.26430556,4/8/2015,6349,4864,7277.5,6307,-0.068139287,-0.19878104,192.90001,169.525,732,168
8669,-27.01011111,26.69808333,5/8/2015,10781.5,8817.5,10899.5,9726,-0.005442553,-0.105594157,210,144.603,791,20
8670,-25.81048333,27.90955222,5/8/2015,12646,9683.5,14552,12847,-0.070078682,-0.200883002,191.90001,105.066,627,100
8671,-24.670833,28.560833,5/8/2015,13920,10158,16853,14254,-0.095310824,-0.247861982,187.5,14.156,58.9,20
8672,-25.73411,27.21422,5/8/2015,14275.5,10375,15447,13289.5,-0.039414585,-0.196421656,194.2,10,35.3,20
8673,-26.648056,27.089444,5/8/2015,13891,10053.5,17230,14222,-0.107290897,-0.263034435,197.3,242.129,737,20
8674,-26.98472222,26.63227778,5/8/2015,14071.5,10525,17153,15187.5,-0.09868853,-0.23946817,207.8,114.023,1217,148
8675,-27.935,26.126667,5/8/2015,12774.5,10130,16031,14240.5,-0.113051327,-0.225564772,222.8,201.392,1313,42
8676,-30.160091,27.40124,5/8/2015,12560,10347,14401,12368.5,-0.068283817,-0.163811217,201.2,97.081,208.1,25
8677,-30.336111,27.359444,5/8/2015,9156,10084,8404,8046,0.042824601,0.090869753,201.5,81.667,172.4,20
8678,-28.768056,20.720556,5/8/2015,11673.5,9963,11695,9725,-0.000920042,-0.07997045,253.7,121.794,353,20
8679,-31.031389,28.883333,5/8/2015,10239.5,10276,10874,9815.5,-0.030051863,-0.028274232,161.1,55.2,122,83
8680,-30.86013889,29.07125,5/8/2015,11471,10474.5,12447,11348.5,-0.040806087,-0.086054578,161.8,120.6,233,91
8681,-30.77586667,29.03221667,5/8/2015,14025,10215,16952.5,14102,-0.094504076,-0.247998528,162.90001,121.1,235,90
8682,-34.02861,22.22222,5/8/2015,15917,8560,12068,9742.5,0.137537967,-0.170060112,159.2,16.946,328,20
8683,-30.830556,26.921389,6/8/2015,10215,9259,10808,9903.5,-0.028207202,-0.077191409,205.40001,73.36,178.1,20
8684,-22.769722,30.886944,6/8/2015,15088,9791,15963,13011,-0.028179447,-0.239652093,183.1,53.652,146.3,20
8685,-26.905,32.324722,6/8/2015,14640,8816,12581,10044,0.075640131,-0.175959247,175,112.265,316.3,20
8686,-28.141944,26.417778,6/8/2015,12879.5,9976.5,16024,14413.5,-0.108793053,-0.232591681,220.40001,187.848,459,20
8687,-31.000833,26.353056,6/8/2015,9982,9184,10515,9652,-0.026003805,-0.067566882,208.7,234.289,538,20
8688,-30.679722,26.7125,6/8/2015,9445.5,9956,9584,9180,-0.007278173,0.019037871,211.40001,83.852,173.9,21
8689,-30.534167,24.961944,6/8/2015,12366.5,10030,14023.5,12900.5,-0.062788935,-0.166025734,229.2,298.143,698,20
8690,-23.658056,31.05,7/8/2015,13827.5,9771,15810,13684,-0.066891607,-0.236073648,177.1,106.081,513,20
8691,-23.838611,31.640833,7/8/2015,10922.5,8995,10583.5,9619,0.015763043,-0.081134918,181.2,184.198,539,20
8692,-24.058889,31.237222,7/8/2015,13846,9637.5,14752.5,12912,-0.031697467,-0.209717097,174.1,178.602,570,20
8693,-29.7775,29.470833,10/8/2015,13427.5,9891,15824,13950,-0.081927423,-0.230721369,157.8,24.548,75.9,20
8694,-29.987778,29.851667,10/8/2015,13060.5,9380.5,14181,12249.5,-0.041132096,-0.203743395,155.3,41.27,106.4,20
8695,-24.69514,27.40906,11/8/2015,13051,9941.5,13460,11589,-0.015427558,-0.15035361,210.1,216.399,910,20
8696,-24.99328,30.81444,11/8/2015,11682.5,8940.5,12375.5,11698.5,-0.028805387,-0.161146557,149.90001,49.1,126,20
8697,-30.733889,29.828333,11/8/2015,11580.5,9293,13925,12621,-0.09192135,-0.199500388,151.7,44.125,120.6,20
8698,-25.127778,27.628889,12/8/2015,13397.5,10097,17602,16282,-0.13563122,-0.27094841,203.40001,200.743,688,39
8699,-25.20639,27.558,12/8/2015,13420,10161.5,14721.5,12282,-0.046248423,-0.183257646,204.40001,173.757,814,20
8700,-24.768889,31.39,12/8/2015,18471,12220,20416.5,17535.5,-0.05002893,-0.25114519,166,62.252,214.6,20
8701,-24.9675,31.516667,12/8/2015,13840.5,9529.5,15524,12824.5,-0.057331131,-0.239267967,167.90001,50.496,136.5,20
8702,-27.937778,31.209444,12/8/2015,12255,9374.5,13488,11807,-0.047896516,-0.179923455,170.90001,74.549,361,20
8703,-28.404444,30.013056,12/8/2015,13090,9845.5,16901.5,14224.5,-0.127086008,-0.263805287,181.5,53.119,376,20
8704,-30.398056,30.601944,12/8/2015,14838,8806.5,12258,9930,0.095217006,-0.163853877,155.2,54.761,367,20
8705,-28.141944,26.417778,12/8/2015,13093.5,10227,16543,14797,-0.116393636,-0.235935749,220.40001,193.702,565,20
8706,-28.1175,26.719444,12/8/2015,12790,10507,15627,13328,-0.099834606,-0.19591337,216.3,192.344,1393,65
8707,-27.671111,27.236944,12/8/2015,11616,9796,13349.5,12002,-0.069435821,-0.153528764,209.5,164.311,414,20
8708,-28.058889,30.373611,12/8/2015,12769,9574.5,14537,12104,-0.064747675,-0.205814653,176.40001,114.022,422,76
8709,-30.13573889,30.67422222,13-08-2015,10964,9244,10546,9497.5,0.019432822,-0.065790803,156.6,50.179,187.4,20
8710,-27.38972222,26.46388889,13-08-2015,10076,9507.5,9473,9178,0.030845568,0.001817655,219.6,120.651,707,20
8711,-27.398611,26.614722,13-08-2015,13096,9944.5,13805,12197,-0.026355898,-0.162550791,218.2,173.642,795,20
8712,-27.902778,24.615556,13-08-2015,15390,11004.5,19088.5,16656.5,-0.107269748,-0.268633902,230.90001,217.8,1459,20
8713,-27.4,26.624722,13-08-2015,12362.5,9723.5,14845,12464.5,-0.091243223,-0.208457985,218.2,176.303,764,26
8714,-29.744167,29.905833,14-08-2015,13263,9938,15559.5,13014.5,-0.079677335,-0.220472595,161,10,377,8
8715,-29.380556,30.2775,17-08-2015,12363.5,9430.5,13824,11936,-0.055770883,-0.188931175,152.7,28.31,104.6,20
8716,-26.73806,27.59194,17-08-2015,9728.5,9321,8571,8225,0.063253094,0.041918176,193.3,128.795,795,20
8717,-26.45,28.085833,17-08-2015,10344.5,9210,13014,13249,-0.11428388,-0.171166307,186.7,137.275,930,173
8718,-28.760833,17.730278,18-08-2015,7787.5,8975,7596.5,7545,0.012415497,0.083184986,248.2,146.025,416,20
8719,-29.140556,31.391944,18-08-2015,13318,9777.5,11302.5,9600,0.081862675,-0.072343454,161.8,85.399,251.7,20
8720,-31.860278,18.6875,18-08-2015,10773.5,9218,10575.5,9350,0.009274439,-0.068583121,221.2,10,171,20
8721,-24.679167,30.8025,18-08-2015,12539,9622,14829.5,13385,-0.083691105,-0.212972619,162.7,81.812,202.9,20
8722,-25.99136,27.84208,18-08-2015,13640,9931.5,16331.5,13812.5,-0.089801979,-0.24368884,187.6,97.194,539,20
8723,-28.801278,31.955389,18-08-2015,5965.5,4808,5669,5036,0.02548455,-0.082180013,169.6,119.368,463,20
8724,-27.937778,31.209444,18-08-2015,12255,9374.5,13488,11807,-0.047896516,-0.179923455,170.90001,89.049,343,20
8725,-26.861111,28.884722,18-08-2015,13455,10200,17142.5,15737.5,-0.120516382,-0.25390875,182.40001,178.817,610,20
8726,-27.00222,28.76528,18-08-2015,13393.5,10482.5,15787,14044.5,-0.082023954,-0.201926188,183.40001,143.741,214.3,20
8727,-26.970278,27.211111,18-08-2015,8580,8811,7898,7744,0.041388518,0.054641211,199.8,126.774,782,153
8728,-26.880278,26.965,18-08-2015,14554,10766,17917,15382.5,-0.103569339,-0.249311439,201.8,261.383,873,20
8729,-30.160091,27.40124,18-08-2015,12560,10347,14401,12368.5,-0.068283817,-0.163811217,201.2,108.586,219.3,20
8730,-34.092222,21.295278,18-08-2015,16208,9490,15205.5,11828.5,0.031913031,-0.231438926,173.5,42.853,544,110
8731,-33.818056,19.694722,18-08-2015,11755.5,8593,11083,9523,0.029445892,-0.126550112,202.7,12.911,202.7,20
8732,-31.5653,18.3306,18-08-2015,,,,,,,214.3,43.249,630,20
8733,-22.91028,29.61111,19-08-2015,13955.5,9567.5,13443,11319,0.018705404,-0.168423111,179.1,22.963,86.4,20
8734,-25.73411,27.21422,19-08-2015,13349,9881.5,15447.5,12863,-0.072873439,-0.219748115,194.2,10,33,20
8735,-26.006389,29.253889,19-08-2015,10612,9090,11909,11490.5,-0.057590693,-0.134244488,173.40001,120.577,976,20
8736,-24.058889,31.237222,19-08-2015,13465,9848,15035,13124.5,-0.055087719,-0.208455572,174.1,179.291,557,20
8737,-28.747778,31.745833,19-08-2015,16043,9760.5,14733,12198.5,0.042565636,-0.203013044,171.40001,95.109,373,20
8738,-26.648056,27.089444,19-08-2015,14070.5,10360.5,17382,14053,-0.105285748,-0.253095431,197.3,159.71,599,20
8739,-27.273889,28.49,19-08-2015,10145,9391.5,9387.5,8609,0.038781518,0.000213004,186.7,56.4,128.9,54
